Open_Closed,WhoAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
open,adults,5400,0.014,0.119,1,0,5,5,11,6,0.35,0.684506,0.449074,0.659468
open,adults,5400,0.014,0.119,1,0,5,5,12,7,0.35,0.713408,0.545234,0.687182
open,adults,5400,0.014,0.119,1,0,5,5,13,8,0.35,0.763904,0.646816,0.735348
open,adults,5400,0.014,0.119,1,0,5,5,14,9,0.35,0.804016,0.718336,0.775294
open,adults,5400,0.014,0.119,1,0,5,5,15,10,0.35,0.836968,0.778116,0.81243
open,adults,5400,0.014,0.119,1,0,5,5,16,11,0.35,0.894224,0.843682,0.859778
open,adults,5400,0.014,0.119,1,0,5,5,17,12,0.35,0.878696,0.846936,0.857828
open,adults,5400,0.014,0.119,1,0,5,5,18,13,0.35,0.891398,0.872626,0.876324
open,adults,5400,0.014,0.119,1,0,5,5,19,14,0.35,0.918222,0.900864,0.894842
open,adults,5400,0.014,0.119,1,0,5,5,20,15,0.35,0.933518,0.91873,0.916274
open,adults,5400,0.014,0.119,1,0,5,5,21,16,0.35,0.95098,0.935638,0.932468
open,adults,5400,0.014,0.119,1,0,5,5,22,17,0.35,0.941296,0.939164,0.926744
open,adults,5400,0.014,0.119,1,0,5,5,23,18,0.35,0.960686,0.947994,0.943614
open,adults,5400,0.014,0.119,1,0,5,5,24,19,0.35,0.959776,0.954458,0.946502
open,adults,5400,0.014,0.119,1,0,5,5,25,20,0.35,0.966154,0.959662,0.95235
open,adults,5400,0.014,0.119,1,0,5,5,26,21,0.35,0.979852,0.966456,0.96341
open,adults,5400,0.014,0.119,1,0,5,5,0,-5,0.4,0.507258,0.498002,0.498002
open,adults,5400,0.014,0.119,1,0,5,5,1,-4,0.4,0.571808,0.032448,0.545784
open,adults,5400,0.014,0.119,1,0,5,5,2,-3,0.4,0.577522,0.002794,0.544478
open,adults,5400,0.014,0.119,1,0,5,5,3,-2,0.4,0.57803,0.00152,0.547296
