Open_Closed,WhoAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
open,adults,5400,0.001,0.119,1,0,1,1,16,15,0.25,0.935436,0.925644,0.921776
open,adults,5400,0.001,0.119,1,0,1,1,17,16,0.25,0.95468,0.93279,0.947016
open,adults,5400,0.001,0.119,1,0,1,1,18,17,0.25,0.959246,0.942044,0.953648
open,adults,5400,0.001,0.119,1,0,1,1,19,18,0.25,0.950952,0.940702,0.954122
open,adults,5400,0.001,0.119,1,0,1,1,20,19,0.25,0.961018,0.947924,0.94827
open,adults,5400,0.001,0.119,1,0,1,1,21,20,0.25,0.970746,0.958414,0.966216
open,adults,5400,0.001,0.119,1,0,1,1,22,21,0.25,0.972258,0.957788,0.969282
open,adults,5400,0.001,0.119,1,0,1,1,23,22,0.25,0.973966,0.96085,0.97446
open,adults,5400,0.001,0.119,1,0,1,1,24,23,0.25,0.973866,0.96391,0.96734
open,adults,5400,0.001,0.119,1,0,1,1,25,24,0.25,0.972524,0.964038,0.969406
open,adults,5400,0.001,0.119,1,0,1,1,26,25,0.25,0.977976,0.968968,0.969682
open,adults,5400,0.001,0.119,1,0,1,1,0,-1,0.3,0.503444,0.498002,0.498002
open,adults,5400,0.001,0.119,1,0,1,1,1,0,0.3,0.588598,0.009424,0.545992
open,adults,5400,0.001,0.119,1,0,1,1,2,1,0.3,0.58973,0.042166,0.554294
open,adults,5400,0.001,0.119,1,0,1,1,3,2,0.3,0.63934,0.114262,0.596046
open,adults,5400,0.001,0.119,1,0,1,1,4,3,0.3,0.656906,0.21874,0.620864
open,adults,5400,0.001,0.119,1,0,1,1,5,4,0.3,0.695008,0.365266,0.668322
open,adults,5400,0.001,0.119,1,0,1,1,6,5,0.3,0.746468,0.475504,0.707644
open,adults,5400,0.001,0.119,1,0,1,1,7,6,0.3,0.768364,0.58268,0.732846
open,adults,5400,0.001,0.119,1,0,1,1,8,7,0.3,0.824982,0.68044,0.791194
open,adults,5400,0.001,0.119,1,0,1,1,9,8,0.3,0.82342,0.735012,0.810464
open,adults,5400,0.001,0.119,1,0,1,1,10,9,0.3,0.846374,0.789314,0.825682
open,adults,5400,0.001,0.119,1,0,1,1,11,10,0.3,0.87528,0.822062,0.852898
open,adults,5400,0.001,0.119,1,0,1,1,12,11,0.3,0.914684,0.871926,0.892436
open,adults,5400,0.001,0.119,1,0,1,1,13,12,0.3,0.9275,0.884828,0.912606
open,adults,5400,0.001,0.119,1,0,1,1,14,13,0.3,0.9322,0.902632,0.90858
open,adults,5400,0.001,0.119,1,0,1,1,15,14,0.3,0.945672,0.922648,0.932636
open,adults,5400,0.001,0.119,1,0,1,1,16,15,0.3,0.945968,0.934154,0.93902
open,adults,5400,0.001,0.119,1,0,1,1,17,16,0.3,0.95172,0.934866,0.935874
open,adults,5400,0.001,0.119,1,0,1,1,18,17,0.3,0.960612,0.945826,0.941246
open,adults,5400,0.001,0.119,1,0,1,1,19,18,0.3,0.960182,0.952166,0.946412
open,adults,5400,0.001,0.119,1,0,1,1,20,19,0.3,0.972736,0.957462,0.958056
open,adults,5400,0.001,0.119,1,0,1,1,21,20,0.3,0.965572,0.9585,0.954852
open,adults,5400,0.001,0.119,1,0,1,1,22,21,0.3,0.965564,0.960974,0.954408
open,adults,5400,0.001,0.119,1,0,1,1,23,22,0.3,0.972718,0.968808,0.966952
open,adults,5400,0.001,0.119,1,0,1,1,24,23,0.3,0.971726,0.966764,0.966392
open,adults,5400,0.001,0.119,1,0,1,1,25,24,0.3,0.9824,0.97413,0.976126
open,adults,5400,0.001,0.119,1,0,1,1,26,25,0.3,0.97734,0.97382,0.971418
open,adults,5400,0.001,0.119,1,0,1,1,0,-1,0.35,0.526596,0.498002,0.498002
open,adults,5400,0.001,0.119,1,0,1,1,1,0,0.35,0.594178,0.020378,0.515878
open,adults,5400,0.001,0.119,1,0,1,1,2,1,0.35,0.642046,0.07989,0.564306
open,adults,5400,0.001,0.119,1,0,1,1,3,2,0.35,0.65165,0.170398,0.583664
open,adults,5400,0.001,0.119,1,0,1,1,4,3,0.35,0.68256,0.28796,0.627208
open,adults,5400,0.001,0.119,1,0,1,1,5,4,0.35,0.721834,0.397954,0.665218
open,adults,5400,0.001,0.119,1,0,1,1,6,5,0.35,0.737966,0.509646,0.694386
open,adults,5400,0.001,0.119,1,0,1,1,7,6,0.35,0.769752,0.61965,0.733646
open,adults,5400,0.001,0.119,1,0,1,1,8,7,0.35,0.815664,0.705054,0.780548
open,adults,5400,0.001,0.119,1,0,1,1,9,8,0.35,0.83267,0.75232,0.794838
open,adults,5400,0.001,0.119,1,0,1,1,10,9,0.35,0.860432,0.792714,0.835338
open,adults,5400,0.001,0.119,1,0,1,1,11,10,0.35,0.879144,0.835462,0.853524
open,adults,5400,0.001,0.119,1,0,1,1,12,11,0.35,0.888092,0.861396,0.868436
open,adults,5400,0.001,0.119,1,0,1,1,13,12,0.35,0.928356,0.895228,0.906996
open,adults,5400,0.001,0.119,1,0,1,1,14,13,0.35,0.924554,0.905068,0.906902
open,adults,5400,0.001,0.119,1,0,1,1,15,14,0.35,0.943278,0.920296,0.92809
open,adults,5400,0.001,0.119,1,0,1,1,16,15,0.35,0.949588,0.930316,0.926004
open,adults,5400,0.001,0.119,1,0,1,1,17,16,0.35,0.961608,0.9409,0.951806
open,adults,5400,0.001,0.119,1,0,1,1,18,17,0.35,0.958578,0.945416,0.946724
open,adults,5400,0.001,0.119,1,0,1,1,19,18,0.35,0.957788,0.949162,0.95079
open,adults,5400,0.001,0.119,1,0,1,1,20,19,0.35,0.964204,0.945904,0.954906
open,adults,5400,0.001,0.119,1,0,1,1,21,20,0.35,0.97342,0.958592,0.962042
open,adults,5400,0.001,0.119,1,0,1,1,22,21,0.35,0.970536,0.960878,0.962174
open,adults,5400,0.001,0.119,1,0,1,1,23,22,0.35,0.972462,0.96248,0.969556
open,adults,5400,0.001,0.119,1,0,1,1,24,23,0.35,0.973666,0.96329,0.965856
open,adults,5400,0.001,0.119,1,0,1,1,25,24,0.35,0.973538,0.96532,0.960888
open,adults,5400,0.001,0.119,1,0,1,1,26,25,0.35,0.975214,0.966076,0.964528
open,adults,5400,0.001,0.119,1,0,1,1,0,-1,0.4,0.497808,0.498002,0.498002
open,adults,5400,0.001,0.119,1,0,1,1,1,0,0.4,0.599796,0.038158,0.557124
open,adults,5400,0.001,0.119,1,0,1,1,2,1,0.4,0.629026,0.107338,0.586064
open,adults,5400,0.001,0.119,1,0,1,1,3,2,0.4,0.677918,0.204454,0.639602
open,adults,5400,0.001,0.119,1,0,1,1,4,3,0.4,0.71442,0.325592,0.67479
open,adults,5400,0.001,0.119,1,0,1,1,5,4,0.4,0.728972,0.423926,0.686516
open,adults,5400,0.001,0.119,1,0,1,1,6,5,0.4,0.752796,0.54041,0.727416
open,adults,5400,0.001,0.119,1,0,1,1,7,6,0.4,0.797568,0.628998,0.768914
open,adults,5400,0.001,0.119,1,0,1,1,8,7,0.4,0.828862,0.704518,0.801898
open,adults,5400,0.001,0.119,1,0,1,1,9,8,0.4,0.85032,0.768626,0.826958
open,adults,5400,0.001,0.119,1,0,1,1,10,9,0.4,0.870746,0.800446,0.849646
open,adults,5400,0.001,0.119,1,0,1,1,11,10,0.4,0.89844,0.855354,0.875106
open,adults,5400,0.001,0.119,1,0,1,1,12,11,0.4,0.913898,0.878454,0.901644
open,adults,5400,0.001,0.119,1,0,1,1,13,12,0.4,0.935814,0.910082,0.922746
open,adults,5400,0.001,0.119,1,0,1,1,14,13,0.4,0.924046,0.90315,0.91308
open,adults,5400,0.001,0.119,1,0,1,1,15,14,0.4,0.942146,0.919484,0.927716
open,adults,5400,0.001,0.119,1,0,1,1,16,15,0.4,0.944062,0.9284,0.93292
open,adults,5400,0.001,0.119,1,0,1,1,17,16,0.4,0.959118,0.945742,0.950624
open,adults,5400,0.001,0.119,1,0,1,1,18,17,0.4,0.961304,0.952808,0.950454
open,adults,5400,0.001,0.119,1,0,1,1,19,18,0.4,0.968426,0.96049,0.958626
open,adults,5400,0.001,0.119,1,0,1,1,20,19,0.4,0.962578,0.948902,0.95672
open,adults,5400,0.001,0.119,1,0,1,1,21,20,0.4,0.967548,0.96161,0.95776
open,adults,5400,0.001,0.119,1,0,1,1,22,21,0.4,0.978626,0.968014,0.967752
open,adults,5400,0.001,0.119,1,0,1,1,23,22,0.4,0.974722,0.968184,0.969626
open,adults,5400,0.001,0.119,1,0,1,1,24,23,0.4,0.979716,0.972246,0.97497
open,adults,5400,0.001,0.119,1,0,1,1,25,24,0.4,0.974162,0.966208,0.96899
open,adults,5400,0.001,0.119,1,0,1,1,26,25,0.4,0.972934,0.972438,0.967898
open,adults,5400,0.001,0.119,1,0,1,1,0,-1,0.45,0.485932,0.498002,0.498002
open,adults,5400,0.001,0.119,1,0,1,1,1,0,0.45,0.597276,0.068118,0.571794
open,adults,5400,0.001,0.119,1,0,1,1,2,1,0.45,0.660936,0.160454,0.619278
open,adults,5400,0.001,0.119,1,0,1,1,3,2,0.45,0.683646,0.268758,0.65029
open,adults,5400,0.001,0.119,1,0,1,1,4,3,0.45,0.722182,0.404568,0.691354
open,adults,5400,0.001,0.119,1,0,1,1,5,4,0.45,0.732584,0.501188,0.710206
open,adults,5400,0.001,0.119,1,0,1,1,6,5,0.45,0.764688,0.60428,0.743212
open,adults,5400,0.001,0.119,1,0,1,1,7,6,0.45,0.782044,0.689118,0.772278
open,adults,5400,0.001,0.119,1,0,1,1,8,7,0.45,0.813158,0.735292,0.800154
open,adults,5400,0.001,0.119,1,0,1,1,9,8,0.45,0.852924,0.802224,0.836462
open,adults,5400,0.001,0.119,1,0,1,1,10,9,0.45,0.8816,0.836426,0.855146
open,adults,5400,0.001,0.119,1,0,1,1,11,10,0.45,0.91198,0.867474,0.893898
open,adults,5400,0.001,0.119,1,0,1,1,12,11,0.45,0.908868,0.88466,0.900906
open,adults,5400,0.001,0.119,1,0,1,1,13,12,0.45,0.93788,0.907584,0.912928
open,adults,5400,0.001,0.119,1,0,1,1,14,13,0.45,0.94376,0.919462,0.927518
open,adults,5400,0.001,0.119,1,0,1,1,15,14,0.45,0.94796,0.932232,0.936398
open,adults,5400,0.001,0.119,1,0,1,1,16,15,0.45,0.947154,0.937154,0.934184
open,adults,5400,0.001,0.119,1,0,1,1,17,16,0.45,0.958414,0.944112,0.94773
open,adults,5400,0.001,0.119,1,0,1,1,18,17,0.45,0.951678,0.943344,0.941872
open,adults,5400,0.001,0.119,1,0,1,1,19,18,0.45,0.965734,0.95216,0.953496
open,adults,5400,0.001,0.119,1,0,1,1,20,19,0.45,0.964778,0.956246,0.954728
open,adults,5400,0.001,0.119,1,0,1,1,21,20,0.45,0.97029,0.962092,0.955692
open,adults,5400,0.001,0.119,1,0,1,1,22,21,0.45,0.969402,0.96405,0.9633
open,adults,5400,0.001,0.119,1,0,1,1,23,22,0.45,0.971022,0.964134,0.96595
open,adults,5400,0.001,0.119,1,0,1,1,24,23,0.45,0.968738,0.967218,0.962068
open,adults,5400,0.001,0.119,1,0,1,1,25,24,0.45,0.96873,0.962284,0.961628
open,adults,5400,0.001,0.119,1,0,1,1,26,25,0.45,0.975438,0.970688,0.96114
open,adults,5400,0.001,0.119,1,0,1,1,0,-1,0.5,0.492172,0.498002,0.498002
open,adults,5400,0.001,0.119,1,0,1,1,1,0,0.5,0.579358,0.0874,0.557014
open,adults,5400,0.001,0.119,1,0,1,1,2,1,0.5,0.670766,0.191982,0.635482
open,adults,5400,0.001,0.119,1,0,1,1,3,2,0.5,0.697998,0.302944,0.669956
open,adults,5400,0.001,0.119,1,0,1,1,4,3,0.5,0.730966,0.39786,0.715834
open,adults,5400,0.001,0.119,1,0,1,1,5,4,0.5,0.757938,0.51287,0.738468
open,adults,5400,0.001,0.119,1,0,1,1,6,5,0.5,0.791508,0.612652,0.781266
open,adults,5400,0.001,0.119,1,0,1,1,7,6,0.5,0.809308,0.67388,0.792646
open,adults,5400,0.001,0.119,1,0,1,1,8,7,0.5,0.843434,0.744508,0.830908
open,adults,5400,0.001,0.119,1,0,1,1,9,8,0.5,0.86697,0.798478,0.853876
open,adults,5400,0.001,0.119,1,0,1,1,10,9,0.5,0.883826,0.836684,0.868936
open,adults,5400,0.001,0.119,1,0,1,1,11,10,0.5,0.91299,0.869062,0.895704
open,adults,5400,0.001,0.119,1,0,1,1,12,11,0.5,0.911286,0.892022,0.898718
open,adults,5400,0.001,0.119,1,0,1,1,13,12,0.5,0.921948,0.906154,0.912068
open,adults,5400,0.001,0.119,1,0,1,1,14,13,0.5,0.93968,0.92363,0.923682
open,adults,5400,0.001,0.119,1,0,1,1,15,14,0.5,0.934776,0.92945,0.930588
open,adults,5400,0.001,0.119,1,0,1,1,16,15,0.5,0.958502,0.947274,0.950204
open,adults,5400,0.001,0.119,1,0,1,1,17,16,0.5,0.958798,0.946218,0.949432
open,adults,5400,0.001,0.119,1,0,1,1,18,17,0.5,0.96511,0.94943,0.953482
open,adults,5400,0.001,0.119,1,0,1,1,19,18,0.5,0.95965,0.956738,0.95537
open,adults,5400,0.001,0.119,1,0,1,1,20,19,0.5,0.960904,0.962848,0.960952
open,adults,5400,0.001,0.119,1,0,1,1,21,20,0.5,0.974586,0.965656,0.969508
open,adults,5400,0.001,0.119,1,0,1,1,22,21,0.5,0.97557,0.969062,0.967296
open,adults,5400,0.001,0.119,1,0,1,1,23,22,0.5,0.974796,0.965892,0.96201
open,adults,5400,0.001,0.119,1,0,1,1,24,23,0.5,0.981132,0.971046,0.973196
open,adults,5400,0.001,0.119,1,0,1,1,25,24,0.5,0.976338,0.968556,0.971496
open,adults,5400,0.001,0.119,1,0,1,1,26,25,0.5,0.976568,0.97613,0.974374
open,adults,5400,0.001,0.119,1,0,1,1,0,-1,0.55,0.486438,0.498002,0.498002
open,adults,5400,0.001,0.119,1,0,1,1,1,0,0.55,0.599794,0.154096,0.580874
open,adults,5400,0.001,0.119,1,0,1,1,2,1,0.55,0.663216,0.244584,0.626094
open,adults,5400,0.001,0.119,1,0,1,1,3,2,0.55,0.700334,0.373224,0.674388
open,adults,5400,0.001,0.119,1,0,1,1,4,3,0.55,0.75337,0.488194,0.726686
open,adults,5400,0.001,0.119,1,0,1,1,5,4,0.55,0.782902,0.59276,0.757206
open,adults,5400,0.001,0.119,1,0,1,1,6,5,0.55,0.807924,0.682506,0.793946
open,adults,5400,0.001,0.119,1,0,1,1,7,6,0.55,0.809986,0.728964,0.80224
open,adults,5400,0.001,0.119,1,0,1,1,8,7,0.55,0.870728,0.794224,0.846638
open,adults,5400,0.001,0.119,1,0,1,1,9,8,0.55,0.88892,0.83974,0.870404
open,adults,5400,0.001,0.119,1,0,1,1,10,9,0.55,0.888088,0.858162,0.887192
open,adults,5400,0.001,0.119,1,0,1,1,11,10,0.55,0.908304,0.882236,0.896826
open,adults,5400,0.001,0.119,1,0,1,1,12,11,0.55,0.922472,0.899754,0.907322
open,adults,5400,0.001,0.119,1,0,1,1,13,12,0.55,0.922068,0.909232,0.910296
open,adults,5400,0.001,0.119,1,0,1,1,14,13,0.55,0.94152,0.92576,0.935062
open,adults,5400,0.001,0.119,1,0,1,1,15,14,0.55,0.957686,0.93866,0.944394
open,adults,5400,0.001,0.119,1,0,1,1,16,15,0.55,0.964222,0.948272,0.955784
open,adults,5400,0.001,0.119,1,0,1,1,17,16,0.55,0.96164,0.951444,0.949176
open,adults,5400,0.001,0.119,1,0,1,1,18,17,0.55,0.967674,0.958066,0.961114
open,adults,5400,0.001,0.119,1,0,1,1,19,18,0.55,0.971328,0.960266,0.97148
open,adults,5400,0.001,0.119,1,0,1,1,20,19,0.55,0.969584,0.96815,0.96271
open,adults,5400,0.001,0.119,1,0,1,1,21,20,0.55,0.968892,0.964934,0.96382
open,adults,5400,0.001,0.119,1,0,1,1,22,21,0.55,0.974686,0.972968,0.96663
open,adults,5400,0.001,0.119,1,0,1,1,23,22,0.55,0.970082,0.967372,0.969234
open,adults,5400,0.001,0.119,1,0,1,1,24,23,0.55,0.980922,0.975454,0.976486
open,adults,5400,0.001,0.119,1,0,1,1,25,24,0.55,0.97664,0.972922,0.967666
open,adults,5400,0.001,0.119,1,0,1,1,26,25,0.55,0.984394,0.976786,0.971422
open,adults,5400,0.001,0.119,1,0,1,1,0,-1,0.6,0.484836,0.498002,0.498002
open,adults,5400,0.001,0.119,1,0,1,1,1,0,0.6,0.601162,0.195846,0.587354
open,adults,5400,0.001,0.119,1,0,1,1,2,1,0.6,0.667014,0.300934,0.646768
open,adults,5400,0.001,0.119,1,0,1,1,3,2,0.6,0.707636,0.409316,0.683158
open,adults,5400,0.001,0.119,1,0,1,1,4,3,0.6,0.778484,0.532614,0.744746
open,adults,5400,0.001,0.119,1,0,1,1,5,4,0.6,0.767124,0.618828,0.74909
open,adults,5400,0.001,0.119,1,0,1,1,6,5,0.6,0.810144,0.69859,0.789536
open,adults,5400,0.001,0.119,1,0,1,1,7,6,0.6,0.837098,0.759264,0.81772
open,adults,5400,0.001,0.119,1,0,1,1,8,7,0.6,0.872372,0.819232,0.859408
open,adults,5400,0.001,0.119,1,0,1,1,9,8,0.6,0.885386,0.840458,0.867976
open,adults,5400,0.001,0.119,1,0,1,1,10,9,0.6,0.897074,0.87707,0.882948
open,adults,5400,0.001,0.119,1,0,1,1,11,10,0.6,0.92118,0.897456,0.9078
open,adults,5400,0.001,0.119,1,0,1,1,12,11,0.6,0.931644,0.905024,0.92323
open,adults,5400,0.001,0.119,1,0,1,1,13,12,0.6,0.944512,0.922004,0.933748
open,adults,5400,0.001,0.119,1,0,1,1,14,13,0.6,0.95573,0.934106,0.940656
open,adults,5400,0.001,0.119,1,0,1,1,15,14,0.6,0.960168,0.947196,0.951724
open,adults,5400,0.001,0.119,1,0,1,1,16,15,0.6,0.95245,0.937498,0.947422
open,adults,5400,0.001,0.119,1,0,1,1,17,16,0.6,0.964728,0.948318,0.94919
open,adults,5400,0.001,0.119,1,0,1,1,18,17,0.6,0.961734,0.954214,0.95319
open,adults,5400,0.001,0.119,1,0,1,1,19,18,0.6,0.961084,0.950816,0.958348
open,adults,5400,0.001,0.119,1,0,1,1,20,19,0.6,0.969736,0.95628,0.961876
open,adults,5400,0.001,0.119,1,0,1,1,21,20,0.6,0.967214,0.963588,0.966118
open,adults,5400,0.001,0.119,1,0,1,1,22,21,0.6,0.975972,0.96203,0.971328
open,adults,5400,0.001,0.119,1,0,1,1,23,22,0.6,0.976722,0.967128,0.969438
open,adults,5400,0.001,0.119,1,0,1,1,24,23,0.6,0.977564,0.969732,0.97063
open,adults,5400,0.001,0.119,1,0,1,1,25,24,0.6,0.9763,0.969182,0.967892
open,adults,5400,0.001,0.119,1,0,1,1,26,25,0.6,0.980558,0.974638,0.974626
open,adults,5400,0.001,0.119,1,0,1,1,0,-1,0.65,0.50547,0.498002,0.498002
open,adults,5400,0.001,0.119,1,0,1,1,1,0,0.65,0.571776,0.220964,0.548982
open,adults,5400,0.001,0.119,1,0,1,1,2,1,0.65,0.677406,0.35521,0.629024
open,adults,5400,0.001,0.119,1,0,1,1,3,2,0.65,0.722674,0.465524,0.67983
open,adults,5400,0.001,0.119,1,0,1,1,4,3,0.65,0.775678,0.5782,0.724546
open,adults,5400,0.001,0.119,1,0,1,1,5,4,0.65,0.797954,0.656818,0.759252
open,adults,5400,0.001,0.119,1,0,1,1,6,5,0.65,0.821392,0.725632,0.789772
open,adults,5400,0.001,0.119,1,0,1,1,7,6,0.65,0.865326,0.793826,0.831406
open,adults,5400,0.001,0.119,1,0,1,1,8,7,0.65,0.87437,0.82435,0.835724
open,adults,5400,0.001,0.119,1,0,1,1,9,8,0.65,0.908448,0.865774,0.882632
open,adults,5400,0.001,0.119,1,0,1,1,10,9,0.65,0.913368,0.883422,0.89016
open,adults,5400,0.001,0.119,1,0,1,1,11,10,0.65,0.922498,0.900004,0.893756
open,adults,5400,0.001,0.119,1,0,1,1,12,11,0.65,0.93702,0.915388,0.914814
open,adults,5400,0.001,0.119,1,0,1,1,13,12,0.65,0.951494,0.9306,0.92328
open,adults,5400,0.001,0.119,1,0,1,1,14,13,0.65,0.949702,0.935236,0.930974
open,adults,5400,0.001,0.119,1,0,1,1,15,14,0.65,0.962056,0.943544,0.949476
open,adults,5400,0.001,0.119,1,0,1,1,16,15,0.65,0.96375,0.954302,0.948992
open,adults,5400,0.001,0.119,1,0,1,1,17,16,0.65,0.974376,0.960022,0.962202
open,adults,5400,0.001,0.119,1,0,1,1,18,17,0.65,0.960984,0.954602,0.943274
open,adults,5400,0.001,0.119,1,0,1,1,19,18,0.65,0.965972,0.955552,0.949556
open,adults,5400,0.001,0.119,1,0,1,1,20,19,0.65,0.974972,0.965792,0.966662
open,adults,5400,0.001,0.119,1,0,1,1,21,20,0.65,0.980014,0.966458,0.966448
open,adults,5400,0.001,0.119,1,0,1,1,22,21,0.65,0.970274,0.962692,0.963682
open,adults,5400,0.001,0.119,1,0,1,1,23,22,0.65,0.978642,0.968832,0.968496
open,adults,5400,0.001,0.119,1,0,1,1,24,23,0.65,0.97743,0.97052,0.965832
open,adults,5400,0.001,0.119,1,0,1,1,25,24,0.65,0.978342,0.969766,0.970038
open,adults,5400,0.001,0.119,1,0,1,1,26,25,0.65,0.986386,0.97213,0.97607
open,adults,5400,0.001,0.119,1,0,1,1,0,-1,0.7,0.498856,0.498002,0.498002
open,adults,5400,0.001,0.119,1,0,1,1,1,0,0.7,0.627152,0.30485,0.613324
open,adults,5400,0.001,0.119,1,0,1,1,2,1,0.7,0.663848,0.405908,0.652846
open,adults,5400,0.001,0.119,1,0,1,1,3,2,0.7,0.726424,0.51189,0.704658
open,adults,5400,0.001,0.119,1,0,1,1,4,3,0.7,0.80004,0.62478,0.77013
open,adults,5400,0.001,0.119,1,0,1,1,5,4,0.7,0.811146,0.685186,0.78783
open,adults,5400,0.001,0.119,1,0,1,1,6,5,0.7,0.823176,0.755656,0.83273
open,adults,5400,0.001,0.119,1,0,1,1,7,6,0.7,0.881532,0.804996,0.860916
open,adults,5400,0.001,0.119,1,0,1,1,8,7,0.7,0.887532,0.84193,0.871564
open,adults,5400,0.001,0.119,1,0,1,1,9,8,0.7,0.907682,0.879744,0.900344
open,adults,5400,0.001,0.119,1,0,1,1,10,9,0.7,0.905288,0.89365,0.90711
open,adults,5400,0.001,0.119,1,0,1,1,11,10,0.7,0.934184,0.909086,0.919152
open,adults,5400,0.001,0.119,1,0,1,1,12,11,0.7,0.938604,0.921374,0.922328
open,adults,5400,0.001,0.119,1,0,1,1,13,12,0.7,0.932402,0.931814,0.923652
open,adults,5400,0.001,0.119,1,0,1,1,14,13,0.7,0.962734,0.947746,0.954608
open,adults,5400,0.001,0.119,1,0,1,1,15,14,0.7,0.966282,0.950972,0.956102
open,adults,5400,0.001,0.119,1,0,1,1,16,15,0.7,0.958352,0.95718,0.95455
open,adults,5400,0.001,0.119,1,0,1,1,17,16,0.7,0.966984,0.962566,0.964998
open,adults,5400,0.001,0.119,1,0,1,1,18,17,0.7,0.966794,0.966634,0.966256
open,adults,5400,0.001,0.119,1,0,1,1,19,18,0.7,0.970076,0.967804,0.964212
open,adults,5400,0.001,0.119,1,0,1,1,20,19,0.7,0.969906,0.96951,0.96794
open,adults,5400,0.001,0.119,1,0,1,1,21,20,0.7,0.975222,0.975408,0.969046
open,adults,5400,0.001,0.119,1,0,1,1,22,21,0.7,0.973466,0.972102,0.97197
