Open_Closed,WhoAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
open,adults,5400,0.1,0.119,1,0,1,1,1,0,0.3,0.537268,0.025702,0.535116
open,adults,5400,0.1,0.119,1,0,1,1,2,1,0.3,0.604354,0.09458,0.573954
open,adults,5400,0.1,0.119,1,0,1,1,3,2,0.3,0.616708,0.182706,0.592076
open,adults,5400,0.1,0.119,1,0,1,1,4,3,0.3,0.635026,0.287882,0.61127
open,adults,5400,0.1,0.119,1,0,1,1,5,4,0.3,0.664494,0.389862,0.635186
open,adults,5400,0.1,0.119,1,0,1,1,6,5,0.3,0.684432,0.501646,0.656644
open,adults,5400,0.1,0.119,1,0,1,1,7,6,0.3,0.716756,0.574558,0.691606
open,adults,5400,0.1,0.119,1,0,1,1,8,7,0.3,0.748992,0.653196,0.73078
open,adults,5400,0.1,0.119,1,0,1,1,9,8,0.3,0.771244,0.703278,0.742442
open,adults,5400,0.1,0.119,1,0,1,1,10,9,0.3,0.78188,0.736896,0.755784
open,adults,5400,0.1,0.119,1,0,1,1,11,10,0.3,0.82572,0.795964,0.80734
open,adults,5400,0.1,0.119,1,0,1,1,12,11,0.3,0.828738,0.814254,0.805734
open,adults,5400,0.1,0.119,1,0,1,1,13,12,0.3,0.869076,0.838544,0.8438
open,adults,5400,0.1,0.119,1,0,1,1,14,13,0.3,0.885728,0.862204,0.863094
open,adults,5400,0.1,0.119,1,0,1,1,15,14,0.3,0.893382,0.876646,0.868314
open,adults,5400,0.1,0.119,1,0,1,1,16,15,0.3,0.909868,0.892658,0.884306
open,adults,5400,0.1,0.119,1,0,1,1,17,16,0.3,0.901724,0.888602,0.872476
open,adults,5400,0.1,0.119,1,0,1,1,18,17,0.3,0.90984,0.901988,0.884668
open,adults,5400,0.1,0.119,1,0,1,1,19,18,0.3,0.917504,0.90478,0.891722
open,adults,5400,0.1,0.119,1,0,1,1,20,19,0.3,0.918734,0.912494,0.895928
open,adults,5400,0.1,0.119,1,0,1,1,21,20,0.3,0.929904,0.91368,0.907168
open,adults,5400,0.1,0.119,1,0,1,1,22,21,0.3,0.914626,0.91711,0.894446
open,adults,5400,0.1,0.119,1,0,1,1,23,22,0.3,0.930514,0.919512,0.907848
open,adults,5400,0.1,0.119,1,0,1,1,24,23,0.3,0.93486,0.930826,0.911788
open,adults,5400,0.1,0.119,1,0,1,1,25,24,0.3,0.928532,0.925834,0.906324
open,adults,5400,0.1,0.119,1,0,1,1,26,25,0.3,0.927554,0.93556,0.905928
open,adults,5400,0.1,0.119,1,0,1,1,0,-1,0.4,0.511538,0.498002,0.498002
open,adults,5400,0.1,0.119,1,0,1,1,1,0,0.4,0.558036,0.070838,0.521614
open,adults,5400,0.1,0.119,1,0,1,1,2,1,0.4,0.602326,0.139486,0.55498
open,adults,5400,0.1,0.119,1,0,1,1,3,2,0.4,0.619904,0.23185,0.5739
open,adults,5400,0.1,0.119,1,0,1,1,4,3,0.4,0.683994,0.356006,0.6312
open,adults,5400,0.1,0.119,1,0,1,1,5,4,0.4,0.685482,0.448344,0.644756
open,adults,5400,0.1,0.119,1,0,1,1,6,5,0.4,0.740076,0.550868,0.694166
open,adults,5400,0.1,0.119,1,0,1,1,7,6,0.4,0.748508,0.619348,0.699964
open,adults,5400,0.1,0.119,1,0,1,1,8,7,0.4,0.782704,0.671978,0.741286
open,adults,5400,0.1,0.119,1,0,1,1,9,8,0.4,0.809674,0.732746,0.767504
open,adults,5400,0.1,0.119,1,0,1,1,10,9,0.4,0.848056,0.769368,0.802772
open,adults,5400,0.1,0.119,1,0,1,1,11,10,0.4,0.85775,0.801494,0.816966
open,adults,5400,0.1,0.119,1,0,1,1,12,11,0.4,0.86159,0.818854,0.82224
open,adults,5400,0.1,0.119,1,0,1,1,13,12,0.4,0.85905,0.820314,0.825526
open,adults,5400,0.1,0.119,1,0,1,1,14,13,0.4,0.884406,0.849636,0.846352
open,adults,5400,0.1,0.119,1,0,1,1,15,14,0.4,0.899658,0.864724,0.860632
open,adults,5400,0.1,0.119,1,0,1,1,16,15,0.4,0.911234,0.880254,0.86897
open,adults,5400,0.1,0.119,1,0,1,1,17,16,0.4,0.925654,0.889632,0.88142
open,adults,5400,0.1,0.119,1,0,1,1,18,17,0.4,0.921902,0.897824,0.88332
open,adults,5400,0.1,0.119,1,0,1,1,19,18,0.4,0.93759,0.900074,0.901138
open,adults,5400,0.1,0.119,1,0,1,1,20,19,0.4,0.933848,0.904198,0.896698
open,adults,5400,0.1,0.119,1,0,1,1,21,20,0.4,0.933246,0.906324,0.897722
open,adults,5400,0.1,0.119,1,0,1,1,22,21,0.4,0.934368,0.909566,0.896056
open,adults,5400,0.1,0.119,1,0,1,1,23,22,0.4,0.943564,0.919522,0.908818
open,adults,5400,0.1,0.119,1,0,1,1,24,23,0.4,0.941784,0.919712,0.911368
open,adults,5400,0.1,0.119,1,0,1,1,25,24,0.4,0.937362,0.923364,0.903062
open,adults,5400,0.1,0.119,1,0,1,1,26,25,0.4,0.94669,0.92822,0.918216
open,adults,5400,0.1,0.119,1,0,1,1,0,-1,0.5,0.513062,0.498002,0.498002
open,adults,5400,0.1,0.119,1,0,1,1,1,0,0.5,0.540894,0.127874,0.518146
open,adults,5400,0.1,0.119,1,0,1,1,2,1,0.5,0.648034,0.240068,0.589446
open,adults,5400,0.1,0.119,1,0,1,1,3,2,0.5,0.64186,0.332048,0.594928
open,adults,5400,0.1,0.119,1,0,1,1,4,3,0.5,0.706994,0.44222,0.647082
open,adults,5400,0.1,0.119,1,0,1,1,5,4,0.5,0.722062,0.528286,0.670412
open,adults,5400,0.1,0.119,1,0,1,1,6,5,0.5,0.744406,0.601256,0.698524
open,adults,5400,0.1,0.119,1,0,1,1,7,6,0.5,0.774974,0.660272,0.724442
open,adults,5400,0.1,0.119,1,0,1,1,8,7,0.5,0.78962,0.69397,0.736716
open,adults,5400,0.1,0.119,1,0,1,1,9,8,0.5,0.818066,0.746592,0.772778
open,adults,5400,0.1,0.119,1,0,1,1,10,9,0.5,0.831896,0.778518,0.79738
open,adults,5400,0.1,0.119,1,0,1,1,11,10,0.5,0.852236,0.808584,0.809042
open,adults,5400,0.1,0.119,1,0,1,1,12,11,0.5,0.851816,0.820838,0.81751
open,adults,5400,0.1,0.119,1,0,1,1,13,12,0.5,0.873182,0.84616,0.833838
open,adults,5400,0.1,0.119,1,0,1,1,14,13,0.5,0.877754,0.849192,0.842466
open,adults,5400,0.1,0.119,1,0,1,1,15,14,0.5,0.887326,0.861978,0.854946
open,adults,5400,0.1,0.119,1,0,1,1,16,15,0.5,0.894542,0.872112,0.863216
open,adults,5400,0.1,0.119,1,0,1,1,17,16,0.5,0.891278,0.88278,0.868452
open,adults,5400,0.1,0.119,1,0,1,1,18,17,0.5,0.90969,0.896732,0.884706
open,adults,5400,0.1,0.119,1,0,1,1,19,18,0.5,0.898888,0.889718,0.876482
open,adults,5400,0.1,0.119,1,0,1,1,20,19,0.5,0.930896,0.910026,0.908494
open,adults,5400,0.1,0.119,1,0,1,1,21,20,0.5,0.918312,0.90625,0.897426
open,adults,5400,0.1,0.119,1,0,1,1,22,21,0.5,0.926004,0.90938,0.902476
open,adults,5400,0.1,0.119,1,0,1,1,23,22,0.5,0.924348,0.908856,0.90351
open,adults,5400,0.1,0.119,1,0,1,1,24,23,0.5,0.929894,0.90952,0.902888
open,adults,5400,0.1,0.119,1,0,1,1,25,24,0.5,0.936732,0.918786,0.905086
open,adults,5400,0.1,0.119,1,0,1,1,26,25,0.5,0.942484,0.919744,0.917398
open,adults,5400,0.1,0.119,1,0,1,1,0,-1,0.6,0.49147,0.498002,0.498002
open,adults,5400,0.1,0.119,1,0,1,1,1,0,0.6,0.562658,0.211616,0.555212
open,adults,5400,0.1,0.119,1,0,1,1,2,1,0.6,0.62,0.31081,0.595096
open,adults,5400,0.1,0.119,1,0,1,1,3,2,0.6,0.661254,0.415922,0.637112
open,adults,5400,0.1,0.119,1,0,1,1,4,3,0.6,0.69186,0.48805,0.656588
open,adults,5400,0.1,0.119,1,0,1,1,5,4,0.6,0.754304,0.59383,0.71522
open,adults,5400,0.1,0.119,1,0,1,1,6,5,0.6,0.789534,0.67326,0.751266
open,adults,5400,0.1,0.119,1,0,1,1,7,6,0.6,0.7825,0.708538,0.741236
open,adults,5400,0.1,0.119,1,0,1,1,8,7,0.6,0.821492,0.75385,0.784486
open,adults,5400,0.1,0.119,1,0,1,1,9,8,0.6,0.863908,0.800984,0.822554
open,adults,5400,0.1,0.119,1,0,1,1,10,9,0.6,0.864256,0.81634,0.829762
open,adults,5400,0.1,0.119,1,0,1,1,11,10,0.6,0.879052,0.832398,0.842852
open,adults,5400,0.1,0.119,1,0,1,1,12,11,0.6,0.897904,0.867194,0.863974
open,adults,5400,0.1,0.119,1,0,1,1,13,12,0.6,0.906924,0.876364,0.874194
open,adults,5400,0.1,0.119,1,0,1,1,14,13,0.6,0.901288,0.882036,0.875066
open,adults,5400,0.1,0.119,1,0,1,1,15,14,0.6,0.905456,0.889702,0.870738
open,adults,5400,0.1,0.119,1,0,1,1,16,15,0.6,0.902302,0.893388,0.87852
open,adults,5400,0.1,0.119,1,0,1,1,17,16,0.6,0.905322,0.89973,0.87458
open,adults,5400,0.1,0.119,1,0,1,1,18,17,0.6,0.915404,0.905428,0.882712
open,adults,5400,0.1,0.119,1,0,1,1,19,18,0.6,0.927128,0.9088,0.888836
open,adults,5400,0.1,0.119,1,0,1,1,20,19,0.6,0.922772,0.915844,0.888902
open,adults,5400,0.1,0.119,1,0,1,1,21,20,0.6,0.924044,0.908152,0.899658
open,adults,5400,0.1,0.119,1,0,1,1,22,21,0.6,0.930532,0.922378,0.903066
open,adults,5400,0.1,0.119,1,0,1,1,23,22,0.6,0.949456,0.928212,0.91655
open,adults,5400,0.1,0.119,1,0,1,1,24,23,0.6,0.946458,0.93005,0.914108
open,adults,5400,0.1,0.119,1,0,1,1,25,24,0.6,0.940402,0.92777,0.912918
open,adults,5400,0.1,0.119,1,0,1,1,26,25,0.6,0.944566,0.92934,0.917088
open,adults,5400,0.1,0.119,1,0,1,1,0,-1,0.7,0.512012,0.498002,0.498002
open,adults,5400,0.1,0.119,1,0,1,1,1,0,0.7,0.59054,0.31767,0.549002
open,adults,5400,0.1,0.119,1,0,1,1,2,1,0.7,0.656472,0.398208,0.59828
open,adults,5400,0.1,0.119,1,0,1,1,3,2,0.7,0.70249,0.509374,0.647062
open,adults,5400,0.1,0.119,1,0,1,1,4,3,0.7,0.757922,0.59967,0.69534
open,adults,5400,0.1,0.119,1,0,1,1,5,4,0.7,0.760178,0.63713,0.707804
open,adults,5400,0.1,0.119,1,0,1,1,6,5,0.7,0.80176,0.704878,0.74696
open,adults,5400,0.1,0.119,1,0,1,1,7,6,0.7,0.823654,0.742154,0.772834
open,adults,5400,0.1,0.119,1,0,1,1,8,7,0.7,0.843242,0.787504,0.797556
open,adults,5400,0.1,0.119,1,0,1,1,9,8,0.7,0.86442,0.819764,0.821078
open,adults,5400,0.1,0.119,1,0,1,1,10,9,0.7,0.861832,0.823564,0.820484
open,adults,5400,0.1,0.119,1,0,1,1,11,10,0.7,0.885668,0.85016,0.842312
open,adults,5400,0.1,0.119,1,0,1,1,12,11,0.7,0.884194,0.861436,0.845894
open,adults,5400,0.1,0.119,1,0,1,1,13,12,0.7,0.893596,0.867824,0.85561
open,adults,5400,0.1,0.119,1,0,1,1,14,13,0.7,0.899924,0.874376,0.866998
open,adults,5400,0.1,0.119,1,0,1,1,15,14,0.7,0.918284,0.89637,0.880122
open,adults,5400,0.1,0.119,1,0,1,1,16,15,0.7,0.923696,0.896626,0.892012
open,adults,5400,0.1,0.119,1,0,1,1,17,16,0.7,0.919042,0.89762,0.884248
open,adults,5400,0.1,0.119,1,0,1,1,18,17,0.7,0.933332,0.905954,0.891352
open,adults,5400,0.1,0.119,1,0,1,1,19,18,0.7,0.919626,0.899606,0.886592
open,adults,5400,0.1,0.119,1,0,1,1,20,19,0.7,0.926226,0.912756,0.894168
open,adults,5400,0.1,0.119,1,0,1,1,21,20,0.7,0.932802,0.908838,0.896408
open,adults,5400,0.1,0.119,1,0,1,1,22,21,0.7,0.938448,0.922676,0.910012
open,adults,5400,0.1,0.119,1,0,1,1,23,22,0.7,0.928258,0.913054,0.896042
open,adults,5400,0.1,0.119,1,0,1,1,24,23,0.7,0.927872,0.917784,0.898994
open,adults,5400,0.1,0.119,1,0,1,1,25,24,0.7,0.935638,0.920388,0.906196
open,adults,5400,0.1,0.119,1,0,1,1,26,25,0.7,0.938614,0.919338,0.912954
open,adults,5400,0.1,0.119,1,0,1,1,0,-1,0.8,0.471018,0.498002,0.498002
open,adults,5400,0.1,0.119,1,0,1,1,1,0,0.8,0.589024,0.409072,0.591214
open,adults,5400,0.1,0.119,1,0,1,1,2,1,0.8,0.670574,0.500814,0.654266
open,adults,5400,0.1,0.119,1,0,1,1,3,2,0.8,0.722172,0.586236,0.699948
open,adults,5400,0.1,0.119,1,0,1,1,4,3,0.8,0.773202,0.655584,0.747822
open,adults,5400,0.1,0.119,1,0,1,1,5,4,0.8,0.780436,0.686368,0.757966
open,adults,5400,0.1,0.119,1,0,1,1,6,5,0.8,0.791224,0.728118,0.77174
open,adults,5400,0.1,0.119,1,0,1,1,7,6,0.8,0.838576,0.782964,0.811926
open,adults,5400,0.1,0.119,1,0,1,1,8,7,0.8,0.854788,0.81657,0.833806
open,adults,5400,0.1,0.119,1,0,1,1,9,8,0.8,0.876158,0.827436,0.853728
open,adults,5400,0.1,0.119,1,0,1,1,10,9,0.8,0.86545,0.841432,0.84803
open,adults,5400,0.1,0.119,1,0,1,1,11,10,0.8,0.881574,0.8593,0.866488
open,adults,5400,0.1,0.119,1,0,1,1,12,11,0.8,0.879444,0.871426,0.8663
open,adults,5400,0.1,0.119,1,0,1,1,13,12,0.8,0.899186,0.89127,0.885014
open,adults,5400,0.1,0.119,1,0,1,1,14,13,0.8,0.89863,0.893808,0.882844
open,adults,5400,0.1,0.119,1,0,1,1,15,14,0.8,0.916264,0.899106,0.900574
open,adults,5400,0.1,0.119,1,0,1,1,16,15,0.8,0.921042,0.908728,0.910782
open,adults,5400,0.1,0.119,1,0,1,1,17,16,0.8,0.9111,0.909682,0.893406
open,adults,5400,0.1,0.119,1,0,1,1,18,17,0.8,0.927718,0.923096,0.911984
open,adults,5400,0.1,0.119,1,0,1,1,19,18,0.8,0.932298,0.916002,0.916238
open,adults,5400,0.1,0.119,1,0,1,1,20,19,0.8,0.942596,0.936106,0.932788
open,adults,5400,0.1,0.119,1,0,1,1,21,20,0.8,0.937246,0.925434,0.922118
open,adults,5400,0.1,0.119,1,0,1,1,22,21,0.8,0.932588,0.919352,0.926612
open,adults,5400,0.1,0.119,1,0,1,1,23,22,0.8,0.944744,0.92706,0.93034
open,adults,5400,0.1,0.119,1,0,1,1,24,23,0.8,0.93816,0.932436,0.919508
open,adults,5400,0.1,0.119,1,0,1,1,25,24,0.8,0.947866,0.932504,0.927552
open,adults,5400,0.1,0.119,1,0,1,1,26,25,0.8,0.93035,0.93134,0.924726
open,adults,5400,0.1,0.119,1,0,1,1,0,-1,0.9,0.513548,0.498002,0.498002
open,adults,5400,0.1,0.119,1,0,1,1,1,0,0.9,0.582064,0.489924,0.550774
open,adults,5400,0.1,0.119,1,0,1,1,2,1,0.9,0.65499,0.579504,0.621912
open,adults,5400,0.1,0.119,1,0,1,1,3,2,0.9,0.713856,0.64267,0.658158
open,adults,5400,0.1,0.119,1,0,1,1,4,3,0.9,0.7508,0.689694,0.703208
open,adults,5400,0.1,0.119,1,0,1,1,5,4,0.9,0.780364,0.735214,0.736122
open,adults,5400,0.1,0.119,1,0,1,1,6,5,0.9,0.805158,0.781764,0.763402
open,adults,5400,0.1,0.119,1,0,1,1,7,6,0.9,0.84496,0.810466,0.80143
open,adults,5400,0.1,0.119,1,0,1,1,8,7,0.9,0.858782,0.82827,0.819666
open,adults,5400,0.1,0.119,1,0,1,1,9,8,0.9,0.878874,0.843734,0.835772
open,adults,5400,0.1,0.119,1,0,1,1,10,9,0.9,0.882446,0.859504,0.84836
open,adults,5400,0.1,0.119,1,0,1,1,11,10,0.9,0.906374,0.862218,0.865984
open,adults,5400,0.1,0.119,1,0,1,1,12,11,0.9,0.904388,0.878766,0.872012
open,adults,5400,0.1,0.119,1,0,1,1,13,12,0.9,0.910934,0.8752,0.8835
open,adults,5400,0.1,0.119,1,0,1,1,14,13,0.9,0.916098,0.896368,0.884806
open,adults,5400,0.1,0.119,1,0,1,1,15,14,0.9,0.918816,0.892684,0.88845
open,adults,5400,0.1,0.119,1,0,1,1,16,15,0.9,0.924764,0.899822,0.8821
open,adults,5400,0.1,0.119,1,0,1,1,17,16,0.9,0.936208,0.910456,0.905424
open,adults,5400,0.1,0.119,1,0,1,1,18,17,0.9,0.930106,0.910978,0.905806
open,adults,5400,0.1,0.119,1,0,1,1,19,18,0.9,0.934882,0.914084,0.904964
open,adults,5400,0.1,0.119,1,0,1,1,20,19,0.9,0.934852,0.913142,0.908784
open,adults,5400,0.1,0.119,1,0,1,1,21,20,0.9,0.937668,0.919004,0.918428
open,adults,5400,0.1,0.119,1,0,1,1,22,21,0.9,0.942152,0.922092,0.912418
open,adults,5400,0.1,0.119,1,0,1,1,23,22,0.9,0.945406,0.92984,0.917962
open,adults,5400,0.1,0.119,1,0,1,1,24,23,0.9,0.94696,0.930388,0.92047
open,adults,5400,0.1,0.119,1,0,1,1,25,24,0.9,0.942996,0.928012,0.910778
open,adults,5400,0.1,0.119,1,0,1,1,26,25,0.9,0.949518,0.930534,0.920918
open,adults,5400,0.1,0.119,1,0,1,1,0,-1,1,0.490056,0.498002,0.498002
open,adults,5400,0.1,0.119,1,0,1,1,1,0,1,0.576906,0.576176,0.57014
open,adults,5400,0.1,0.119,1,0,1,1,2,1,1,0.65335,0.638298,0.636074
open,adults,5400,0.1,0.119,1,0,1,1,3,2,1,0.735892,0.711112,0.707572
open,adults,5400,0.1,0.119,1,0,1,1,4,3,1,0.783062,0.754508,0.754714
open,adults,5400,0.1,0.119,1,0,1,1,5,4,1,0.802168,0.779244,0.779376
open,adults,5400,0.1,0.119,1,0,1,1,6,5,1,0.849478,0.821074,0.814746
open,adults,5400,0.1,0.119,1,0,1,1,7,6,1,0.852734,0.831888,0.82769
open,adults,5400,0.1,0.119,1,0,1,1,8,7,1,0.857914,0.84538,0.826716
open,adults,5400,0.1,0.119,1,0,1,1,9,8,1,0.878314,0.864894,0.84601
open,adults,5400,0.1,0.119,1,0,1,1,10,9,1,0.905062,0.887406,0.876106
open,adults,5400,0.1,0.119,1,0,1,1,11,10,1,0.902332,0.890174,0.87168
open,adults,5400,0.1,0.119,1,0,1,1,12,11,1,0.910326,0.899628,0.888326
open,adults,5400,0.1,0.119,1,0,1,1,13,12,1,0.91833,0.902742,0.888476
open,adults,5400,0.1,0.119,1,0,1,1,14,13,1,0.929452,0.91463,0.905092
open,adults,5400,0.1,0.119,1,0,1,1,15,14,1,0.936524,0.913676,0.909162
open,adults,5400,0.1,0.119,1,0,1,1,16,15,1,0.931832,0.916632,0.910554
open,adults,5400,0.1,0.119,1,0,1,1,17,16,1,0.937356,0.920258,0.911088
open,adults,5400,0.1,0.119,1,0,1,1,18,17,1,0.938942,0.919612,0.919052
open,adults,5400,0.1,0.119,1,0,1,1,19,18,1,0.940852,0.923574,0.914176
open,adults,5400,0.1,0.119,1,0,1,1,20,19,1,0.945464,0.93059,0.921478
open,adults,5400,0.1,0.119,1,0,1,1,21,20,1,0.93644,0.92005,0.919294
open,adults,5400,0.1,0.119,1,0,1,1,22,21,1,0.946188,0.930344,0.928766
open,adults,5400,0.1,0.119,1,0,1,1,23,22,1,0.948678,0.931608,0.926486
open,adults,5400,0.1,0.119,1,0,1,1,24,23,1,0.959386,0.942388,0.937884
open,adults,5400,0.1,0.119,1,0,1,1,25,24,1,0.953638,0.933896,0.931122
open,adults,5400,0.1,0.119,1,0,1,1,26,25,1,0.943644,0.92946,0.936566
open,adults,5400,0.1,0.119,1,0,3,3,0,-3,0.2,0.506174,0.498002,0.498002
open,adults,5400,0.1,0.119,1,0,3,3,1,-2,0.2,0.556744,0.006468,0.517268
open,adults,5400,0.1,0.119,1,0,3,3,2,-1,0.2,0.518064,0.001032,0.497442
open,adults,5400,0.1,0.119,1,0,3,3,3,0,0.2,0.50673,0.00035,0.49145
open,adults,5400,0.1,0.119,1,0,3,3,4,1,0.2,0.50855,0.008954,0.500282
open,adults,5400,0.1,0.119,1,0,3,3,5,2,0.2,0.50294,0.042948,0.492648
open,adults,5400,0.1,0.119,1,0,3,3,6,3,0.2,0.553348,0.128344,0.532682
open,adults,5400,0.1,0.119,1,0,3,3,7,4,0.2,0.553086,0.211298,0.533296
open,adults,5400,0.1,0.119,1,0,3,3,8,5,0.2,0.603094,0.329366,0.578396
open,adults,5400,0.1,0.119,1,0,3,3,9,6,0.2,0.641988,0.42952,0.614128
open,adults,5400,0.1,0.119,1,0,3,3,10,7,0.2,0.683716,0.525756,0.654648
open,adults,5400,0.1,0.119,1,0,3,3,11,8,0.2,0.709218,0.595572,0.67275
open,adults,5400,0.1,0.119,1,0,3,3,12,9,0.2,0.742672,0.661292,0.712086
open,adults,5400,0.1,0.119,1,0,3,3,13,10,0.2,0.793092,0.731068,0.760104
open,adults,5400,0.1,0.119,1,0,3,3,14,11,0.2,0.808306,0.768632,0.769852
open,adults,5400,0.1,0.119,1,0,3,3,15,12,0.2,0.849356,0.802662,0.809146
open,adults,5400,0.1,0.119,1,0,3,3,16,13,0.2,0.856002,0.814858,0.809248
open,adults,5400,0.1,0.119,1,0,3,3,17,14,0.2,0.862984,0.850126,0.83028
open,adults,5400,0.1,0.119,1,0,3,3,18,15,0.2,0.871862,0.861624,0.83858
open,adults,5400,0.1,0.119,1,0,3,3,19,16,0.2,0.87561,0.867272,0.839958
open,adults,5400,0.1,0.119,1,0,3,3,20,17,0.2,0.884004,0.871342,0.854378
open,adults,5400,0.1,0.119,1,0,3,3,21,18,0.2,0.90369,0.887014,0.877156
open,adults,5400,0.1,0.119,1,0,3,3,22,19,0.2,0.901166,0.88775,0.877742
open,adults,5400,0.1,0.119,1,0,3,3,23,20,0.2,0.920716,0.908676,0.902274
open,adults,5400,0.1,0.119,1,0,3,3,24,21,0.2,0.921838,0.909394,0.89072
open,adults,5400,0.1,0.119,1,0,3,3,25,22,0.2,0.917926,0.908952,0.89118
open,adults,5400,0.1,0.119,1,0,3,3,26,23,0.2,0.9259,0.91782,0.89973
open,adults,5400,0.1,0.119,1,0,3,3,0,-3,0.3,0.473036,0.498002,0.498002
open,adults,5400,0.1,0.119,1,0,3,3,1,-2,0.3,0.560762,0.026558,0.561888
open,adults,5400,0.1,0.119,1,0,3,3,2,-1,0.3,0.553638,0.002332,0.549648
open,adults,5400,0.1,0.119,1,0,3,3,3,0,0.3,0.528202,0.000826,0.537802
open,adults,5400,0.1,0.119,1,0,3,3,4,1,0.3,0.528474,0.01192,0.541492
open,adults,5400,0.1,0.119,1,0,3,3,5,2,0.3,0.544238,0.054964,0.554696
open,adults,5400,0.1,0.119,1,0,3,3,6,3,0.3,0.56059,0.133836,0.565844
open,adults,5400,0.1,0.119,1,0,3,3,7,4,0.3,0.561906,0.252948,0.577976
open,adults,5400,0.1,0.119,1,0,3,3,8,5,0.3,0.64571,0.384892,0.635982
open,adults,5400,0.1,0.119,1,0,3,3,9,6,0.3,0.673782,0.498374,0.663234
open,adults,5400,0.1,0.119,1,0,3,3,10,7,0.3,0.7184,0.577062,0.706462
open,adults,5400,0.1,0.119,1,0,3,3,11,8,0.3,0.767106,0.669312,0.747284
open,adults,5400,0.1,0.119,1,0,3,3,12,9,0.3,0.796292,0.7295,0.771574
open,adults,5400,0.1,0.119,1,0,3,3,13,10,0.3,0.804886,0.762668,0.783896
open,adults,5400,0.1,0.119,1,0,3,3,14,11,0.3,0.823926,0.78867,0.81059
open,adults,5400,0.1,0.119,1,0,3,3,15,12,0.3,0.838692,0.814846,0.829826
open,adults,5400,0.1,0.119,1,0,3,3,16,13,0.3,0.85906,0.829144,0.843928
open,adults,5400,0.1,0.119,1,0,3,3,17,14,0.3,0.876562,0.859036,0.858718
open,adults,5400,0.1,0.119,1,0,3,3,18,15,0.3,0.887384,0.873344,0.875688
open,adults,5400,0.1,0.119,1,0,3,3,19,16,0.3,0.889336,0.871096,0.877734
open,adults,5400,0.1,0.119,1,0,3,3,20,17,0.3,0.892756,0.881988,0.880064
open,adults,5400,0.1,0.119,1,0,3,3,21,18,0.3,0.902492,0.891608,0.889838
open,adults,5400,0.1,0.119,1,0,3,3,22,19,0.3,0.9114,0.897626,0.898644
open,adults,5400,0.1,0.119,1,0,3,3,23,20,0.3,0.927614,0.91015,0.907582
open,adults,5400,0.1,0.119,1,0,3,3,24,21,0.3,0.914776,0.90436,0.898474
