Open_Closed,WhoAff,PopAff,Var_R,Var_A,M,K,Yr_Dist_Start,Dist_Length,Yr_Dist_End,Yr_Sampled,Samp_time,Dist_Impact,IO,BA,BACI
open,juvs,both,5400,0.014,0.119,1,0,3,3,15,12,0.55,0.9529,0.946516,0.942922
open,juvs,both,5400,0.014,0.119,1,0,3,3,16,13,0.55,0.960056,0.955402,0.950892
open,juvs,both,5400,0.014,0.119,1,0,3,3,17,14,0.55,0.965072,0.961548,0.962336
open,juvs,both,5400,0.014,0.119,1,0,3,3,18,15,0.55,0.96382,0.95661,0.95261
open,juvs,both,5400,0.014,0.119,1,0,3,3,19,16,0.55,0.966568,0.967564,0.967122
open,juvs,both,5400,0.014,0.119,1,0,3,3,20,17,0.55,0.969064,0.964442,0.9683
open,juvs,both,5400,0.014,0.119,1,0,3,3,21,18,0.55,0.967518,0.970486,0.96768
open,juvs,both,5400,0.014,0.119,1,0,3,3,22,19,0.55,0.970984,0.971158,0.970606
open,juvs,both,5400,0.014,0.119,1,0,3,3,23,20,0.55,0.971358,0.972652,0.972294
open,juvs,both,5400,0.014,0.119,1,0,3,3,24,21,0.55,0.978124,0.97789,0.97086
open,juvs,both,5400,0.014,0.119,1,0,3,3,25,22,0.55,0.972398,0.972892,0.968712
open,juvs,both,5400,0.014,0.119,1,0,3,3,26,23,0.55,0.981906,0.978584,0.979278
open,juvs,both,5400,0.014,0.119,1,0,3,3,0,-3,0.6,0.508824,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,0,3,3,1,-2,0.6,0.622426,0.589328,0.597088
open,juvs,both,5400,0.014,0.119,1,0,3,3,2,-1,0.6,0.685196,0.62212,0.663024
open,juvs,both,5400,0.014,0.119,1,0,3,3,3,0,0.6,0.778792,0.644094,0.74133
open,juvs,both,5400,0.014,0.119,1,0,3,3,4,1,0.6,0.85186,0.681624,0.811392
open,juvs,both,5400,0.014,0.119,1,0,3,3,5,2,0.6,0.890692,0.750748,0.855264
open,juvs,both,5400,0.014,0.119,1,0,3,3,6,3,0.6,0.9039,0.78225,0.869194
open,juvs,both,5400,0.014,0.119,1,0,3,3,7,4,0.6,0.915828,0.83011,0.886538
open,juvs,both,5400,0.014,0.119,1,0,3,3,8,5,0.6,0.9297,0.856588,0.906522
open,juvs,both,5400,0.014,0.119,1,0,3,3,9,6,0.6,0.937128,0.889766,0.917318
open,juvs,both,5400,0.014,0.119,1,0,3,3,10,7,0.6,0.931352,0.90346,0.911266
open,juvs,both,5400,0.014,0.119,1,0,3,3,11,8,0.6,0.930652,0.911262,0.910158
open,juvs,both,5400,0.014,0.119,1,0,3,3,12,9,0.6,0.944848,0.932754,0.937134
open,juvs,both,5400,0.014,0.119,1,0,3,3,13,10,0.6,0.957198,0.946144,0.95183
open,juvs,both,5400,0.014,0.119,1,0,3,3,14,11,0.6,0.953364,0.948648,0.94554
open,juvs,both,5400,0.014,0.119,1,0,3,3,15,12,0.6,0.96037,0.95516,0.94935
open,juvs,both,5400,0.014,0.119,1,0,3,3,16,13,0.6,0.96096,0.957204,0.957508
open,juvs,both,5400,0.014,0.119,1,0,3,3,17,14,0.6,0.969846,0.964448,0.9549
open,juvs,both,5400,0.014,0.119,1,0,3,3,18,15,0.6,0.971046,0.964272,0.965988
open,juvs,both,5400,0.014,0.119,1,0,3,3,19,16,0.6,0.964994,0.962086,0.94888
open,juvs,both,5400,0.014,0.119,1,0,3,3,20,17,0.6,0.978432,0.97459,0.96777
open,juvs,both,5400,0.014,0.119,1,0,3,3,21,18,0.6,0.976872,0.970776,0.96896
open,juvs,both,5400,0.014,0.119,1,0,3,3,22,19,0.6,0.97529,0.973162,0.968564
open,juvs,both,5400,0.014,0.119,1,0,3,3,23,20,0.6,0.971734,0.971276,0.958104
open,juvs,both,5400,0.014,0.119,1,0,3,3,24,21,0.6,0.979004,0.975496,0.972892
open,juvs,both,5400,0.014,0.119,1,0,3,3,25,22,0.6,0.982832,0.98015,0.97653
open,juvs,both,5400,0.014,0.119,1,0,3,3,26,23,0.6,0.977882,0.979086,0.975102
open,juvs,both,5400,0.014,0.119,1,0,3,3,0,-3,0.65,0.506986,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,0,3,3,1,-2,0.65,0.622768,0.554368,0.600264
open,juvs,both,5400,0.014,0.119,1,0,3,3,2,-1,0.65,0.726274,0.627442,0.698588
open,juvs,both,5400,0.014,0.119,1,0,3,3,3,0,0.65,0.77123,0.646148,0.745742
open,juvs,both,5400,0.014,0.119,1,0,3,3,4,1,0.65,0.838152,0.69211,0.808182
open,juvs,both,5400,0.014,0.119,1,0,3,3,5,2,0.65,0.85739,0.743508,0.836106
open,juvs,both,5400,0.014,0.119,1,0,3,3,6,3,0.65,0.89588,0.784844,0.867844
open,juvs,both,5400,0.014,0.119,1,0,3,3,7,4,0.65,0.920842,0.834928,0.89397
open,juvs,both,5400,0.014,0.119,1,0,3,3,8,5,0.65,0.917882,0.84623,0.893618
open,juvs,both,5400,0.014,0.119,1,0,3,3,9,6,0.65,0.92947,0.880744,0.90801
open,juvs,both,5400,0.014,0.119,1,0,3,3,10,7,0.65,0.939634,0.90093,0.921736
open,juvs,both,5400,0.014,0.119,1,0,3,3,11,8,0.65,0.937444,0.908018,0.929224
open,juvs,both,5400,0.014,0.119,1,0,3,3,12,9,0.65,0.955164,0.927684,0.937682
open,juvs,both,5400,0.014,0.119,1,0,3,3,13,10,0.65,0.950102,0.92603,0.934542
open,juvs,both,5400,0.014,0.119,1,0,3,3,14,11,0.65,0.951424,0.936202,0.933988
open,juvs,both,5400,0.014,0.119,1,0,3,3,15,12,0.65,0.957216,0.93945,0.95342
open,juvs,both,5400,0.014,0.119,1,0,3,3,16,13,0.65,0.955028,0.93973,0.947668
open,juvs,both,5400,0.014,0.119,1,0,3,3,17,14,0.65,0.970628,0.95516,0.95701
open,juvs,both,5400,0.014,0.119,1,0,3,3,18,15,0.65,0.965616,0.953564,0.95911
open,juvs,both,5400,0.014,0.119,1,0,3,3,19,16,0.65,0.969758,0.954302,0.957632
open,juvs,both,5400,0.014,0.119,1,0,3,3,20,17,0.65,0.972416,0.961572,0.960204
open,juvs,both,5400,0.014,0.119,1,0,3,3,21,18,0.65,0.9742,0.963844,0.959952
open,juvs,both,5400,0.014,0.119,1,0,3,3,22,19,0.65,0.97004,0.963438,0.964656
open,juvs,both,5400,0.014,0.119,1,0,3,3,23,20,0.65,0.977714,0.969368,0.967708
open,juvs,both,5400,0.014,0.119,1,0,3,3,24,21,0.65,0.977738,0.970884,0.971718
open,juvs,both,5400,0.014,0.119,1,0,3,3,25,22,0.65,0.979732,0.975338,0.970086
open,juvs,both,5400,0.014,0.119,1,0,3,3,26,23,0.65,0.97884,0.973298,0.970906
open,juvs,both,5400,0.014,0.119,1,0,3,3,0,-3,0.7,0.480342,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,0,3,3,1,-2,0.7,0.599712,0.564438,0.606228
open,juvs,both,5400,0.014,0.119,1,0,3,3,2,-1,0.7,0.683122,0.622136,0.675358
open,juvs,both,5400,0.014,0.119,1,0,3,3,3,0,0.7,0.778206,0.676738,0.763362
open,juvs,both,5400,0.014,0.119,1,0,3,3,4,1,0.7,0.823842,0.715102,0.80336
open,juvs,both,5400,0.014,0.119,1,0,3,3,5,2,0.7,0.87796,0.77829,0.84703
open,juvs,both,5400,0.014,0.119,1,0,3,3,6,3,0.7,0.902038,0.819784,0.87619
open,juvs,both,5400,0.014,0.119,1,0,3,3,7,4,0.7,0.919776,0.847866,0.894226
open,juvs,both,5400,0.014,0.119,1,0,3,3,8,5,0.7,0.935862,0.875928,0.919136
open,juvs,both,5400,0.014,0.119,1,0,3,3,9,6,0.7,0.936298,0.893488,0.919378
open,juvs,both,5400,0.014,0.119,1,0,3,3,10,7,0.7,0.93109,0.895204,0.920716
open,juvs,both,5400,0.014,0.119,1,0,3,3,11,8,0.7,0.928584,0.91617,0.905052
open,juvs,both,5400,0.014,0.119,1,0,3,3,12,9,0.7,0.957768,0.9414,0.944066
open,juvs,both,5400,0.014,0.119,1,0,3,3,13,10,0.7,0.956924,0.944346,0.93639
open,juvs,both,5400,0.014,0.119,1,0,3,3,14,11,0.7,0.960048,0.945558,0.942932
open,juvs,both,5400,0.014,0.119,1,0,3,3,15,12,0.7,0.965572,0.952788,0.948438
open,juvs,both,5400,0.014,0.119,1,0,3,3,16,13,0.7,0.965588,0.959014,0.955998
open,juvs,both,5400,0.014,0.119,1,0,3,3,17,14,0.7,0.974694,0.964614,0.958682
open,juvs,both,5400,0.014,0.119,1,0,3,3,18,15,0.7,0.975352,0.967098,0.959298
open,juvs,both,5400,0.014,0.119,1,0,3,3,19,16,0.7,0.970774,0.96585,0.956788
open,juvs,both,5400,0.014,0.119,1,0,3,3,20,17,0.7,0.97868,0.97137,0.969226
open,juvs,both,5400,0.014,0.119,1,0,3,3,21,18,0.7,0.975558,0.970594,0.971194
open,juvs,both,5400,0.014,0.119,1,0,3,3,22,19,0.7,0.984364,0.97332,0.973432
open,juvs,both,5400,0.014,0.119,1,0,3,3,23,20,0.7,0.977228,0.972348,0.96464
open,juvs,both,5400,0.014,0.119,1,0,3,3,24,21,0.7,0.97906,0.973252,0.970004
open,juvs,both,5400,0.014,0.119,1,0,3,3,25,22,0.7,0.979056,0.97348,0.97306
open,juvs,both,5400,0.014,0.119,1,0,3,3,26,23,0.7,0.980364,0.971646,0.970656
open,juvs,both,5400,0.014,0.119,1,0,3,3,0,-3,0.75,0.499266,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,0,3,3,1,-2,0.75,0.585292,0.583538,0.569104
open,juvs,both,5400,0.014,0.119,1,0,3,3,2,-1,0.75,0.71501,0.6594,0.687602
open,juvs,both,5400,0.014,0.119,1,0,3,3,3,0,0.75,0.800018,0.696904,0.759468
open,juvs,both,5400,0.014,0.119,1,0,3,3,4,1,0.75,0.843858,0.750584,0.816928
open,juvs,both,5400,0.014,0.119,1,0,3,3,5,2,0.75,0.876872,0.78793,0.837414
open,juvs,both,5400,0.014,0.119,1,0,3,3,6,3,0.75,0.90989,0.836782,0.87381
open,juvs,both,5400,0.014,0.119,1,0,3,3,7,4,0.75,0.910866,0.854076,0.883576
open,juvs,both,5400,0.014,0.119,1,0,3,3,8,5,0.75,0.928846,0.876818,0.89502
open,juvs,both,5400,0.014,0.119,1,0,3,3,9,6,0.75,0.933284,0.900592,0.911428
open,juvs,both,5400,0.014,0.119,1,0,3,3,10,7,0.75,0.939538,0.90916,0.919764
open,juvs,both,5400,0.014,0.119,1,0,3,3,11,8,0.75,0.954838,0.926666,0.924838
open,juvs,both,5400,0.014,0.119,1,0,3,3,12,9,0.75,0.947694,0.935256,0.93544
open,juvs,both,5400,0.014,0.119,1,0,3,3,13,10,0.75,0.954538,0.94855,0.939028
open,juvs,both,5400,0.014,0.119,1,0,3,3,14,11,0.75,0.957664,0.950134,0.948206
open,juvs,both,5400,0.014,0.119,1,0,3,3,15,12,0.75,0.971828,0.954612,0.949886
open,juvs,both,5400,0.014,0.119,1,0,3,3,16,13,0.75,0.966708,0.95765,0.950436
open,juvs,both,5400,0.014,0.119,1,0,3,3,17,14,0.75,0.967022,0.958996,0.954022
open,juvs,both,5400,0.014,0.119,1,0,3,3,18,15,0.75,0.97337,0.961662,0.95835
open,juvs,both,5400,0.014,0.119,1,0,3,3,19,16,0.75,0.976994,0.96769,0.965866
open,juvs,both,5400,0.014,0.119,1,0,3,3,20,17,0.75,0.976946,0.970206,0.964944
open,juvs,both,5400,0.014,0.119,1,0,3,3,21,18,0.75,0.973008,0.968526,0.95855
open,juvs,both,5400,0.014,0.119,1,0,3,3,22,19,0.75,0.980976,0.971514,0.968612
open,juvs,both,5400,0.014,0.119,1,0,3,3,23,20,0.75,0.973038,0.968378,0.966434
open,juvs,both,5400,0.014,0.119,1,0,3,3,24,21,0.75,0.980584,0.970768,0.967914
open,juvs,both,5400,0.014,0.119,1,0,3,3,25,22,0.75,0.975066,0.971868,0.963048
open,juvs,both,5400,0.014,0.119,1,0,3,3,26,23,0.75,0.979746,0.973994,0.965782
open,juvs,both,5400,0.014,0.119,1,0,3,3,0,-3,0.8,0.470206,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,0,3,3,1,-2,0.8,0.60939,0.604638,0.612068
open,juvs,both,5400,0.014,0.119,1,0,3,3,2,-1,0.8,0.704322,0.673524,0.701748
open,juvs,both,5400,0.014,0.119,1,0,3,3,3,0,0.8,0.784482,0.71409,0.785004
open,juvs,both,5400,0.014,0.119,1,0,3,3,4,1,0.8,0.841352,0.764326,0.832584
open,juvs,both,5400,0.014,0.119,1,0,3,3,5,2,0.8,0.870098,0.80716,0.862956
open,juvs,both,5400,0.014,0.119,1,0,3,3,6,3,0.8,0.884902,0.840706,0.888164
open,juvs,both,5400,0.014,0.119,1,0,3,3,7,4,0.8,0.912226,0.874782,0.905448
open,juvs,both,5400,0.014,0.119,1,0,3,3,8,5,0.8,0.927804,0.895002,0.92556
open,juvs,both,5400,0.014,0.119,1,0,3,3,9,6,0.8,0.921004,0.902628,0.914606
open,juvs,both,5400,0.014,0.119,1,0,3,3,10,7,0.8,0.94068,0.920734,0.943518
open,juvs,both,5400,0.014,0.119,1,0,3,3,11,8,0.8,0.947096,0.935964,0.947616
open,juvs,both,5400,0.014,0.119,1,0,3,3,12,9,0.8,0.95215,0.933996,0.950796
open,juvs,both,5400,0.014,0.119,1,0,3,3,13,10,0.8,0.945156,0.94795,0.94748
open,juvs,both,5400,0.014,0.119,1,0,3,3,14,11,0.8,0.958062,0.946092,0.95897
open,juvs,both,5400,0.014,0.119,1,0,3,3,15,12,0.8,0.96588,0.956178,0.95973
open,juvs,both,5400,0.014,0.119,1,0,3,3,16,13,0.8,0.964944,0.962692,0.965232
open,juvs,both,5400,0.014,0.119,1,0,3,3,17,14,0.8,0.973802,0.963068,0.969948
open,juvs,both,5400,0.014,0.119,1,0,3,3,18,15,0.8,0.970476,0.968014,0.961274
open,juvs,both,5400,0.014,0.119,1,0,3,3,19,16,0.8,0.976346,0.9697,0.974276
open,juvs,both,5400,0.014,0.119,1,0,3,3,20,17,0.8,0.974902,0.97182,0.966702
open,juvs,both,5400,0.014,0.119,1,0,3,3,21,18,0.8,0.978624,0.97659,0.974744
open,juvs,both,5400,0.014,0.119,1,0,3,3,22,19,0.8,0.978164,0.974232,0.976854
open,juvs,both,5400,0.014,0.119,1,0,3,3,23,20,0.8,0.974042,0.971248,0.973624
open,juvs,both,5400,0.014,0.119,1,0,3,3,24,21,0.8,0.976626,0.975484,0.977354
open,juvs,both,5400,0.014,0.119,1,0,3,3,25,22,0.8,0.975224,0.977158,0.975334
open,juvs,both,5400,0.014,0.119,1,0,3,3,26,23,0.8,0.97876,0.976564,0.983636
open,juvs,both,5400,0.014,0.119,1,0,3,3,0,-3,0.85,0.486798,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,0,3,3,1,-2,0.85,0.607386,0.599782,0.613772
open,juvs,both,5400,0.014,0.119,1,0,3,3,2,-1,0.85,0.715234,0.669556,0.705292
open,juvs,both,5400,0.014,0.119,1,0,3,3,3,0,0.85,0.779568,0.718718,0.76381
open,juvs,both,5400,0.014,0.119,1,0,3,3,4,1,0.85,0.83078,0.766158,0.810664
open,juvs,both,5400,0.014,0.119,1,0,3,3,5,2,0.85,0.871274,0.801212,0.84784
open,juvs,both,5400,0.014,0.119,1,0,3,3,6,3,0.85,0.89963,0.848038,0.873748
open,juvs,both,5400,0.014,0.119,1,0,3,3,7,4,0.85,0.913196,0.863464,0.893744
open,juvs,both,5400,0.014,0.119,1,0,3,3,8,5,0.85,0.924404,0.884524,0.906902
open,juvs,both,5400,0.014,0.119,1,0,3,3,9,6,0.85,0.935186,0.901548,0.923568
open,juvs,both,5400,0.014,0.119,1,0,3,3,10,7,0.85,0.937456,0.914376,0.929978
open,juvs,both,5400,0.014,0.119,1,0,3,3,11,8,0.85,0.947386,0.92407,0.931238
open,juvs,both,5400,0.014,0.119,1,0,3,3,12,9,0.85,0.949526,0.931434,0.932916
open,juvs,both,5400,0.014,0.119,1,0,3,3,13,10,0.85,0.958678,0.944266,0.945878
open,juvs,both,5400,0.014,0.119,1,0,3,3,14,11,0.85,0.956242,0.946782,0.939128
open,juvs,both,5400,0.014,0.119,1,0,3,3,15,12,0.85,0.956964,0.954452,0.947388
open,juvs,both,5400,0.014,0.119,1,0,3,3,16,13,0.85,0.97436,0.96385,0.959676
open,juvs,both,5400,0.014,0.119,1,0,3,3,17,14,0.85,0.965184,0.96242,0.953554
open,juvs,both,5400,0.014,0.119,1,0,3,3,18,15,0.85,0.965364,0.96659,0.957174
open,juvs,both,5400,0.014,0.119,1,0,3,3,19,16,0.85,0.975258,0.97083,0.963574
open,juvs,both,5400,0.014,0.119,1,0,3,3,20,17,0.85,0.980006,0.97309,0.971296
open,juvs,both,5400,0.014,0.119,1,0,3,3,21,18,0.85,0.97144,0.971514,0.968084
open,juvs,both,5400,0.014,0.119,1,0,3,3,22,19,0.85,0.978868,0.972142,0.969086
open,juvs,both,5400,0.014,0.119,1,0,3,3,23,20,0.85,0.979252,0.972264,0.971324
open,juvs,both,5400,0.014,0.119,1,0,3,3,24,21,0.85,0.974122,0.9718,0.964344
open,juvs,both,5400,0.014,0.119,1,0,3,3,25,22,0.85,0.982568,0.979254,0.974836
open,juvs,both,5400,0.014,0.119,1,0,3,3,26,23,0.85,0.979526,0.9759,0.969256
open,juvs,both,5400,0.014,0.119,1,0,3,3,0,-3,0.9,0.5095,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,0,3,3,1,-2,0.9,0.625672,0.591098,0.60067
open,juvs,both,5400,0.014,0.119,1,0,3,3,2,-1,0.9,0.682298,0.663508,0.658338
open,juvs,both,5400,0.014,0.119,1,0,3,3,3,0,0.9,0.779134,0.73159,0.753298
open,juvs,both,5400,0.014,0.119,1,0,3,3,4,1,0.9,0.816682,0.774444,0.789024
open,juvs,both,5400,0.014,0.119,1,0,3,3,5,2,0.9,0.854072,0.811424,0.834562
open,juvs,both,5400,0.014,0.119,1,0,3,3,6,3,0.9,0.880394,0.844068,0.852364
open,juvs,both,5400,0.014,0.119,1,0,3,3,7,4,0.9,0.909214,0.880124,0.892172
open,juvs,both,5400,0.014,0.119,1,0,3,3,8,5,0.9,0.906768,0.892504,0.893532
open,juvs,both,5400,0.014,0.119,1,0,3,3,9,6,0.9,0.940872,0.92402,0.92612
open,juvs,both,5400,0.014,0.119,1,0,3,3,10,7,0.9,0.945122,0.931944,0.930502
open,juvs,both,5400,0.014,0.119,1,0,3,3,11,8,0.9,0.954562,0.936162,0.944238
open,juvs,both,5400,0.014,0.119,1,0,3,3,12,9,0.9,0.95484,0.942644,0.939294
open,juvs,both,5400,0.014,0.119,1,0,3,3,13,10,0.9,0.967638,0.953274,0.957498
open,juvs,both,5400,0.014,0.119,1,0,3,3,14,11,0.9,0.963104,0.958256,0.952132
open,juvs,both,5400,0.014,0.119,1,0,3,3,15,12,0.9,0.969342,0.962616,0.95944
open,juvs,both,5400,0.014,0.119,1,0,3,3,16,13,0.9,0.962982,0.963476,0.955068
open,juvs,both,5400,0.014,0.119,1,0,3,3,17,14,0.9,0.965906,0.961664,0.956462
open,juvs,both,5400,0.014,0.119,1,0,3,3,18,15,0.9,0.967828,0.969998,0.958122
open,juvs,both,5400,0.014,0.119,1,0,3,3,19,16,0.9,0.96574,0.9666,0.964484
open,juvs,both,5400,0.014,0.119,1,0,3,3,20,17,0.9,0.977614,0.979154,0.971222
open,juvs,both,5400,0.014,0.119,1,0,3,3,21,18,0.9,0.974374,0.975908,0.967268
open,juvs,both,5400,0.014,0.119,1,0,3,3,22,19,0.9,0.976316,0.974618,0.97143
open,juvs,both,5400,0.014,0.119,1,0,3,3,23,20,0.9,0.972424,0.974618,0.96978
open,juvs,both,5400,0.014,0.119,1,0,3,3,24,21,0.9,0.980222,0.978142,0.979708
open,juvs,both,5400,0.014,0.119,1,0,3,3,25,22,0.9,0.978872,0.9779,0.969954
open,juvs,both,5400,0.014,0.119,1,0,3,3,26,23,0.9,0.978504,0.9767,0.973842
open,juvs,both,5400,0.014,0.119,1,0,3,3,0,-3,0.95,0.50838,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,0,3,3,1,-2,0.95,0.643658,0.608042,0.616062
open,juvs,both,5400,0.014,0.119,1,0,3,3,2,-1,0.95,0.689208,0.674164,0.663068
open,juvs,both,5400,0.014,0.119,1,0,3,3,3,0,0.95,0.776914,0.744616,0.745292
open,juvs,both,5400,0.014,0.119,1,0,3,3,4,1,0.95,0.834932,0.797092,0.803584
open,juvs,both,5400,0.014,0.119,1,0,3,3,5,2,0.95,0.85645,0.833174,0.830354
open,juvs,both,5400,0.014,0.119,1,0,3,3,6,3,0.95,0.88435,0.861156,0.858574
open,juvs,both,5400,0.014,0.119,1,0,3,3,7,4,0.95,0.906076,0.88034,0.875014
open,juvs,both,5400,0.014,0.119,1,0,3,3,8,5,0.95,0.917236,0.906888,0.889918
open,juvs,both,5400,0.014,0.119,1,0,3,3,9,6,0.95,0.921702,0.909082,0.903628
open,juvs,both,5400,0.014,0.119,1,0,3,3,10,7,0.95,0.949656,0.93308,0.935748
open,juvs,both,5400,0.014,0.119,1,0,3,3,11,8,0.95,0.95833,0.943998,0.93828
open,juvs,both,5400,0.014,0.119,1,0,3,3,12,9,0.95,0.95175,0.94034,0.941994
open,juvs,both,5400,0.014,0.119,1,0,3,3,13,10,0.95,0.954018,0.944494,0.937376
open,juvs,both,5400,0.014,0.119,1,0,3,3,14,11,0.95,0.955742,0.945876,0.94914
open,juvs,both,5400,0.014,0.119,1,0,3,3,15,12,0.95,0.963172,0.957922,0.953136
open,juvs,both,5400,0.014,0.119,1,0,3,3,16,13,0.95,0.97552,0.965778,0.96326
open,juvs,both,5400,0.014,0.119,1,0,3,3,17,14,0.95,0.972626,0.964634,0.96189
open,juvs,both,5400,0.014,0.119,1,0,3,3,18,15,0.95,0.97618,0.96605,0.962028
open,juvs,both,5400,0.014,0.119,1,0,3,3,19,16,0.95,0.970338,0.965218,0.960944
open,juvs,both,5400,0.014,0.119,1,0,3,3,20,17,0.95,0.96968,0.966844,0.95821
open,juvs,both,5400,0.014,0.119,1,0,3,3,21,18,0.95,0.976784,0.970392,0.967444
open,juvs,both,5400,0.014,0.119,1,0,3,3,22,19,0.95,0.97948,0.977684,0.967592
open,juvs,both,5400,0.014,0.119,1,0,3,3,23,20,0.95,0.979044,0.972028,0.966632
open,juvs,both,5400,0.014,0.119,1,0,3,3,24,21,0.95,0.979908,0.97521,0.973558
open,juvs,both,5400,0.014,0.119,1,0,3,3,25,22,0.95,0.98297,0.978508,0.96576
open,juvs,both,5400,0.014,0.119,1,0,3,3,26,23,0.95,0.980934,0.974328,0.97044
open,juvs,both,5400,0.014,0.119,1,0,3,3,0,-3,1,0.512688,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,0,3,3,1,-2,1,0.623098,0.616462,0.594202
open,juvs,both,5400,0.014,0.119,1,0,3,3,2,-1,1,0.696458,0.677582,0.674766
open,juvs,both,5400,0.014,0.119,1,0,3,3,3,0,1,0.767988,0.754412,0.741864
open,juvs,both,5400,0.014,0.119,1,0,3,3,4,1,1,0.836432,0.817178,0.811986
open,juvs,both,5400,0.014,0.119,1,0,3,3,5,2,1,0.864928,0.849178,0.840164
open,juvs,both,5400,0.014,0.119,1,0,3,3,6,3,1,0.883448,0.871846,0.860456
open,juvs,both,5400,0.014,0.119,1,0,3,3,7,4,1,0.9241,0.90692,0.895574
open,juvs,both,5400,0.014,0.119,1,0,3,3,8,5,1,0.911232,0.911632,0.890978
open,juvs,both,5400,0.014,0.119,1,0,3,3,9,6,1,0.9297,0.93143,0.910288
open,juvs,both,5400,0.014,0.119,1,0,3,3,10,7,1,0.94897,0.943972,0.933364
open,juvs,both,5400,0.014,0.119,1,0,3,3,11,8,1,0.944292,0.942676,0.939258
open,juvs,both,5400,0.014,0.119,1,0,3,3,12,9,1,0.954534,0.954532,0.943192
open,juvs,both,5400,0.014,0.119,1,0,3,3,13,10,1,0.95654,0.96004,0.945626
open,juvs,both,5400,0.014,0.119,1,0,3,3,14,11,1,0.960784,0.959876,0.951812
open,juvs,both,5400,0.014,0.119,1,0,3,3,15,12,1,0.956936,0.964424,0.953528
open,juvs,both,5400,0.014,0.119,1,0,3,3,16,13,1,0.968472,0.966242,0.963122
open,juvs,both,5400,0.014,0.119,1,0,3,3,17,14,1,0.974402,0.9706,0.965372
open,juvs,both,5400,0.014,0.119,1,0,3,3,18,15,1,0.969102,0.969794,0.962778
open,juvs,both,5400,0.014,0.119,1,0,3,3,19,16,1,0.978454,0.975686,0.968996
open,juvs,both,5400,0.014,0.119,1,0,3,3,20,17,1,0.977956,0.977798,0.971324
open,juvs,both,5400,0.014,0.119,1,0,3,3,21,18,1,0.974828,0.975284,0.973352
open,juvs,both,5400,0.014,0.119,1,0,3,3,22,19,1,0.976942,0.977992,0.96988
open,juvs,both,5400,0.014,0.119,1,0,3,3,23,20,1,0.980612,0.979442,0.974992
open,juvs,both,5400,0.014,0.119,1,0,3,3,24,21,1,0.980572,0.98177,0.976442
open,juvs,both,5400,0.014,0.119,1,0,3,3,25,22,1,0.982578,0.98373,0.971774
open,juvs,both,5400,0.014,0.119,1,0,3,3,26,23,1,0.983398,0.98338,0.97353
open,juvs,both,5400,0.014,0.119,1,0,5,5,0,-5,0,0.495682,0.498002,0.498002
open,juvs,both,5400,0.014,0.119,1,0,5,5,1,-4,0,0.624484,0.531398,0.617334
open,juvs,both,5400,0.014,0.119,1,0,5,5,2,-3,0,0.701346,0.507698,0.682254
open,juvs,both,5400,0.014,0.119,1,0,5,5,3,-2,0,0.807476,0.461504,0.76245
open,juvs,both,5400,0.014,0.119,1,0,5,5,4,-1,0,0.875608,0.413738,0.826018
open,juvs,both,5400,0.014,0.119,1,0,5,5,5,0,0,0.938148,0.322614,0.8701
open,juvs,both,5400,0.014,0.119,1,0,5,5,6,1,0,0.971542,0.355534,0.902946
open,juvs,both,5400,0.014,0.119,1,0,5,5,7,2,0,0.970882,0.385764,0.910322
open,juvs,both,5400,0.014,0.119,1,0,5,5,8,3,0,0.951476,0.423902,0.898454
open,juvs,both,5400,0.014,0.119,1,0,5,5,9,4,0,0.94598,0.511678,0.90223
open,juvs,both,5400,0.014,0.119,1,0,5,5,10,5,0,0.921614,0.573528,0.881724
open,juvs,both,5400,0.014,0.119,1,0,5,5,11,6,0,0.924548,0.665272,0.884092
open,juvs,both,5400,0.014,0.119,1,0,5,5,12,7,0,0.892946,0.718758,0.865428
open,juvs,both,5400,0.014,0.119,1,0,5,5,13,8,0,0.895468,0.755398,0.868278
open,juvs,both,5400,0.014,0.119,1,0,5,5,14,9,0,0.896194,0.798108,0.870118
open,juvs,both,5400,0.014,0.119,1,0,5,5,15,10,0,0.906326,0.851998,0.888664
open,juvs,both,5400,0.014,0.119,1,0,5,5,16,11,0,0.914418,0.864162,0.8948
open,juvs,both,5400,0.014,0.119,1,0,5,5,17,12,0,0.925076,0.885546,0.909726
open,juvs,both,5400,0.014,0.119,1,0,5,5,18,13,0,0.930108,0.903478,0.918692
open,juvs,both,5400,0.014,0.119,1,0,5,5,19,14,0,0.932654,0.91215,0.916716
open,juvs,both,5400,0.014,0.119,1,0,5,5,20,15,0,0.942668,0.920262,0.933928
open,juvs,both,5400,0.014,0.119,1,0,5,5,21,16,0,0.948926,0.935868,0.939148
open,juvs,both,5400,0.014,0.119,1,0,5,5,22,17,0,0.968824,0.95618,0.954182
open,juvs,both,5400,0.014,0.119,1,0,5,5,23,18,0,0.965262,0.953792,0.956742
